event_id,session_id,user_id,timestamp,ts,action_type,tool,amount,recipient_id,recipient_type,category,request_status,decision_status,balance_before,policy_auto_limit,policy_daily_limit,policy_allowed_tools,source,scenario,risk_label,fraud_label,policy_violation_label,is_new_recipient
E0001298,U004-normal-000,U004,2026-05-01T07:28:19,1777588099.0,TRANSFER,transfer.execute,33000.0,U004-R008,PERSON,P2P,SUCCESS,NOT_EVALUATED,5793986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001299,U004-normal-000,U004,2026-05-01T09:14:30,1777594470.0,PAYMENT,payment.execute,178200.0,U004-R007,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,5760986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001300,U004-normal-000,U004,2026-05-01T13:02:11,1777608131.0,PAYMENT,payment.execute,5200.0,U004-R023,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,5582786.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001301,U004-normal-000,U004,2026-05-01T16:35:35,1777620935.0,PAYMENT,payment.execute,188900.0,U004-R005,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,5577586.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001302,U004-agent-normal-022,U004,2026-05-01T17:04:45,1777622685.0,HISTORY_READ,history.read,0.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,5388686.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001303,U004-normal-000,U004,2026-05-01T18:48:57,1777628937.0,PAYMENT,payment.execute,50500.0,U004-R015,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,5388686.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001304,U004-normal-002,U004,2026-05-03T11:05:15,1777773915.0,PAYMENT,payment.execute,8200.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,5338186.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001305,U004-agent-normal-010,U004,2026-05-03T12:29:57,1777778997.0,TRANSFER,transfer.execute,100300.0,U004-R000,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,5329986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001306,U004-normal-003,U004,2026-05-04T09:47:46,1777855666.0,TRANSFER,transfer.execute,12400.0,U004-R004,PERSON,P2P,SUCCESS,NOT_EVALUATED,5229686.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001307,U004-normal-003,U004,2026-05-04T10:15:00,1777857300.0,PAYMENT,payment.execute,28800.0,U004-R024,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,5217286.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001308,U004-agent-normal-033,U004,2026-05-04T15:11:33,1777875093.0,HISTORY_READ,history.read,0.0,U004-R007,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,5188486.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001309,U004-normal-003,U004,2026-05-04T17:41:59,1777884119.0,PAYMENT,payment.execute,47500.0,U004-R021,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,5188486.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001310,U004-normal-003,U004,2026-05-04T20:28:57,1777894137.0,PAYMENT,payment.execute,13900.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,5140986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001311,U004-normal-003,U004,2026-05-04T21:43:08,1777898588.0,PAYMENT,payment.execute,48900.0,U004-R005,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,5127086.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001312,U004-normal-004,U004,2026-05-05T19:01:54,1777975314.0,PAYMENT,payment.execute,177200.0,U004-R023,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,5078186.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001313,U004-normal-004,U004,2026-05-05T20:23:22,1777980202.0,PAYMENT,payment.execute,69200.0,U004-R023,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,4900986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001314,U004-normal-005,U004,2026-05-06T03:20:11,1778005211.0,PAYMENT,payment.execute,6100.0,U004-R006,MERCHANT,LIVING,SUCCESS,NOT_EVALUATED,4831786.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001315,U004-normal-006,U004,2026-05-07T08:14:52,1778109292.0,PAYMENT,payment.execute,32700.0,U004-R018,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,4825686.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001316,U004-normal-006,U004,2026-05-07T11:04:50,1778119490.0,PAYMENT,payment.execute,42700.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,4792986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001317,U004-normal-006,U004,2026-05-07T14:18:02,1778131082.0,PAYMENT,payment.execute,10300.0,U004-R016,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,4750286.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001318,U004-normal-006,U004,2026-05-07T14:32:39,1778131959.0,PAYMENT,payment.execute,398000.0,U004-R010,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,4739986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001319,U004-normal-006,U004,2026-05-07T22:36:18,1778160978.0,PAYMENT,payment.execute,148800.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,4341986.258003199,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001320,U004-normal-007,U004,2026-05-08T13:44:15,1778215455.0,PAYMENT,payment.execute,97300.0,U004-R016,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,4193186.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001321,U004-normal-007,U004,2026-05-08T18:10:58,1778231458.0,PAYMENT,payment.execute,4900.0,U004-R024,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,4095886.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001322,U004-normal-007,U004,2026-05-08T18:34:45,1778232885.0,PAYMENT,payment.execute,313900.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,4090986.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001323,U004-normal-007,U004,2026-05-08T21:25:34,1778243134.0,PAYMENT,payment.execute,63400.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,3777086.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001324,U004-normal-008,U004,2026-05-09T10:11:23,1778289083.0,PAYMENT,payment.execute,94600.0,U004-R015,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,3713686.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001325,U004-agent-normal-006,U004,2026-05-09T11:02:44,1778292164.0,PAYMENT,payment.execute,3100.0,U004-R004,PERSON,P2P,SUCCESS,NOT_EVALUATED,3619086.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001326,U004-normal-008,U004,2026-05-09T15:39:39,1778308779.0,TRANSFER,transfer.execute,52600.0,U004-R004,PERSON,P2P,SUCCESS,NOT_EVALUATED,3615986.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001327,U004-normal-008,U004,2026-05-09T18:47:00,1778320020.0,PAYMENT,payment.execute,63000.0,U004-R015,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,3563386.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,RECURRING_NORMAL,0,0,0,0
E0001328,U004-normal-009,U004,2026-05-10T19:41:15,1778409675.0,PAYMENT,payment.execute,80000.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,3500386.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001329,U004-normal-010,U004,2026-05-11T15:34:19,1778481259.0,TRANSFER,transfer.execute,52700.0,U004-R008,PERSON,P2P,SUCCESS,NOT_EVALUATED,3420386.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001330,U004-normal-010,U004,2026-05-11T17:17:50,1778487470.0,TRANSFER,transfer.execute,43500.0,U004-R012,PERSON,P2P,SUCCESS,NOT_EVALUATED,3367686.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001331,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T05:06:00,1778529960.0,PAYMENT,payment.execute,271055.50252502994,U004-N752213,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,3324186.2580031985,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001332,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T05:23:00,1778530980.0,PAYMENT,payment.execute,430094.09565889207,U004-N440812,MERCHANT,GIFT_CARD,SUCCESS,NOT_EVALUATED,3053130.755478169,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001333,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T05:40:00,1778532000.0,PAYMENT,payment.execute,325170.7267906953,U004-N565518,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,2623036.659819277,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001334,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T05:57:00,1778533020.0,PAYMENT,payment.execute,444123.7611495768,U004-N368150,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,2297865.9330285816,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001335,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T06:14:00,1778534040.0,PAYMENT,payment.execute,449781.144555279,U004-N722706,PERSON,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,1853742.1718790047,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001336,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T06:31:00,1778535060.0,PAYMENT,payment.execute,341415.797234842,U004-N635632,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,1403961.0273237256,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001337,U004-misuse-CATEGORY_DRIFT-005,U004,2026-05-12T06:48:00,1778536080.0,PAYMENT,payment.execute,349465.53569454345,U004-N102144,PERSON,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,1062545.2300888835,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CATEGORY_DRIFT,1,0,0,1
E0001338,U004-normal-011,U004,2026-05-12T09:14:38,1778544878.0,PAYMENT,payment.execute,106700.0,U004-R002,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001339,U004-normal-011,U004,2026-05-12T11:57:37,1778554657.0,TRANSFER,transfer.execute,8500.0,U004-R004,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001340,U004-normal-011,U004,2026-05-12T20:45:07,1778586307.0,TRANSFER,transfer.execute,79300.0,U004-R003,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001341,U004-normal-011,U004,2026-05-12T21:27:44,1778588864.0,PAYMENT,payment.execute,39900.0,U004-R024,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001342,U004-paysim-fraud-004,U004,2026-05-13T03:32:00,1778610720.0,TRANSFER,transfer.execute,1520396.0879229207,U004-N343110,PERSON,P2P,SUCCESS,NOT_EVALUATED,1602396.0879229207,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,ACCOUNT_DRAIN_TRANSFER,1,1,1,1
E0001343,U004-paysim-fraud-004,U004,2026-05-13T03:33:00,1778610780.0,TRANSFER,transfer.execute,495819.976077592,U004-N343110,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,FOLLOW_UP_CASHOUT_PROXY,1,1,0,0
E0001344,U004-normal-012,U004,2026-05-13T09:24:29,1778631869.0,PAYMENT,payment.execute,30100.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001345,U004-normal-014,U004,2026-05-15T12:38:17,1778816297.0,PAYMENT,payment.execute,14500.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001346,U004-normal-015,U004,2026-05-16T09:54:01,1778892841.0,PAYMENT,payment.execute,294400.0,U004-R021,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001347,U004-hard-PAYDAY_BURST-000,U004,2026-05-16T18:00:00,1778922000.0,PAYMENT,payment.execute,15300.0,U004-R024,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,PAYDAY_BURST,0,0,0,0
E0001348,U004-hard-PAYDAY_BURST-000,U004,2026-05-16T18:07:00,1778922420.0,PAYMENT,payment.execute,34700.0,U004-R003,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,PAYDAY_BURST,0,0,0,0
E0001349,U004-hard-PAYDAY_BURST-000,U004,2026-05-16T18:14:00,1778922840.0,PAYMENT,payment.execute,40300.0,U004-R018,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,PAYDAY_BURST,0,0,0,0
E0001350,U004-normal-015,U004,2026-05-16T18:17:04,1778923024.0,PAYMENT,payment.execute,2400.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001351,U004-hard-PAYDAY_BURST-000,U004,2026-05-16T18:21:00,1778923260.0,PAYMENT,payment.execute,14900.0,U004-R024,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,PAYDAY_BURST,0,0,0,0
E0001352,U004-hard-PAYDAY_BURST-000,U004,2026-05-16T18:28:00,1778923680.0,PAYMENT,payment.execute,26900.0,U004-R018,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,PAYDAY_BURST,0,0,0,0
E0001353,U004-hard-PAYDAY_BURST-000,U004,2026-05-16T18:35:00,1778924100.0,PAYMENT,payment.execute,8600.0,U004-R008,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,PAYDAY_BURST,0,0,0,0
E0001354,U004-normal-015,U004,2026-05-16T20:48:50,1778932130.0,PAYMENT,payment.execute,43200.0,U004-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001355,U004-normal-016,U004,2026-05-17T10:30:06,1778981406.0,PAYMENT,payment.execute,161500.0,U004-R018,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001356,U004-normal-016,U004,2026-05-17T11:27:59,1778984879.0,PAYMENT,payment.execute,12300.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001357,U004-normal-016,U004,2026-05-17T12:13:11,1778987591.0,PAYMENT,payment.execute,443200.0,U004-R021,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001358,U004-agent-normal-003,U004,2026-05-17T19:32:37,1779013957.0,HISTORY_READ,history.read,0.0,U004-R008,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001359,U004-normal-016,U004,2026-05-17T19:41:01,1779014461.0,TRANSFER,transfer.execute,228300.0,U004-R008,PERSON,P2P,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001360,U004-normal-017,U004,2026-05-18T06:20:59,1779052859.0,PAYMENT,payment.execute,56600.0,U004-R022,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001361,U004-normal-017,U004,2026-05-18T11:44:44,1779072284.0,PAYMENT,payment.execute,62400.0,U004-R022,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001362,U004-normal-017,U004,2026-05-18T17:27:12,1779092832.0,PAYMENT,payment.execute,19700.0,U004-R005,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001363,U004-agent-normal-030,U004,2026-05-18T20:48:42,1779104922.0,HISTORY_READ,history.read,0.0,U004-R015,MERCHANT,OVERSEAS_REMIT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001364,U004-agent-normal-009,U004,2026-05-18T23:25:46,1779114346.0,BALANCE_READ,balance.read,0.0,U004-R013,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001365,U004-normal-018,U004,2026-05-19T14:04:47,1779167087.0,PAYMENT,payment.execute,44400.0,U004-R016,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001366,U004-normal-018,U004,2026-05-19T19:57:09,1779188229.0,PAYMENT,payment.execute,14400.0,U004-R019,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001367,U004-normal-018,U004,2026-05-19T20:45:07,1779191107.0,PAYMENT,payment.execute,27000.0,U004-R002,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001368,U004-normal-019,U004,2026-05-20T08:39:59,1779233999.0,PAYMENT,payment.execute,90500.0,U004-R007,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001369,U004-normal-019,U004,2026-05-20T09:44:51,1779237891.0,PAYMENT,payment.execute,8000.0,U004-R000,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001370,U004-normal-019,U004,2026-05-20T13:46:16,1779252376.0,PAYMENT,payment.execute,66100.0,U004-R013,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001371,U004-normal-019,U004,2026-05-20T14:35:44,1779255344.0,PAYMENT,payment.execute,40400.0,U004-R001,MERCHANT,LIVING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001372,U004-normal-019,U004,2026-05-20T17:54:42,1779267282.0,PAYMENT,payment.execute,15200.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001373,U004-normal-019,U004,2026-05-20T18:12:41,1779268361.0,PAYMENT,payment.execute,41600.0,U004-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001374,U004-normal-020,U004,2026-05-21T04:52:35,1779306755.0,PAYMENT,payment.execute,34600.0,U004-R023,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001375,U004-normal-020,U004,2026-05-21T20:23:44,1779362624.0,PAYMENT,payment.execute,63600.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001376,U004-normal-021,U004,2026-05-22T09:41:57,1779410517.0,PAYMENT,payment.execute,5300.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001377,U004-normal-021,U004,2026-05-22T15:45:46,1779432346.0,PAYMENT,payment.execute,56300.0,U004-R017,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001378,U004-normal-021,U004,2026-05-22T17:16:02,1779437762.0,PAYMENT,payment.execute,133000.0,U004-R023,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001379,U004-normal-021,U004,2026-05-22T21:52:44,1779454364.0,PAYMENT,payment.execute,112700.0,U004-R014,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001380,U004-normal-022,U004,2026-05-23T00:07:48,1779462468.0,PAYMENT,payment.execute,52900.0,U004-R007,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0001381,U004-agent-normal-001,U004,2026-05-23T12:25:45,1779506745.0,PAYMENT,payment.execute,15800.0,U004-R022,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0001382,U004-agent-normal-024,U004,2026-05-23T14:03:16,1779512596.0,TRANSFER,transfer.execute,15900.0,U004-R007,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,724248.2822503998,1200000.0,3200000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
